Date,Price,Open,High,Low,Vol.,Change %,MA10,MA50,MA200,RSI,MOM_S,VOL_T,T_OSC,BPI,BRI,SENT_S
2022-12-20,16902.8,16441.3,17031.3,16400.7,284570.0,2.81,17072.670000000002,17081.633333333335,17081.633333333335,46.08961089084592,-453.2999999999993,490.3199999999997,-8.96333333333314,4810.029796,0,0.0
2022-12-21,16831.8,16902.7,16919.4,16735.0,174340.0,-0.42,17046.519999999997,17062.415384615386,17062.415384615386,44.969360857211306,202.20000000000073,331.9800000000003,-15.895384615389048,2934.456012,0,0.0
2022-12-22,16820.6,16831.8,16862.2,16566.1,198280.0,-0.07,17007.54,17045.14285714286,17045.14285714286,44.79759915424749,43.5,349.7200000000004,-37.60285714285783,3335.1885679999996,0,0.0
2022-12-23,16779.1,16820.5,16910.7,16768.0,184120.0,-0.25,16907.589999999997,17027.406666666666,17027.406666666666,44.172439303248346,38.0,346.4200000000004,-119.81666666666933,3089.3678919999993,0,0.0
2022-12-24,16837.2,16778.6,16855.8,16777.8,110120.0,0.35,16811.67,17015.51875,17015.51875,45.21515311510033,395.90000000000146,266.3600000000006,-203.84875000000102,1854.112464,0,0.0
2022-12-25,16831.8,16835.7,16852.9,16733.0,132890.0,-0.03,16759.239999999998,17004.71176470588,17004.71176470588,45.644425197375014,-71.0,164.22000000000116,-245.47176470588238,2236.777902,0,0.0
2022-12-26,16918.1,16831.8,16936.1,16799.4,133360.0,0.51,16788.09,16999.9,16999.9,45.08094645080943,86.29999999999927,154.6800000000003,-211.8100000000013,2256.197816,0,0.0
2022-12-27,16706.1,16918.2,16964.0,16610.1,192180.0,-1.25,16780.989999999998,16984.436842105264,16984.436842105264,29.49252361466985,-114.5,166.24000000000015,-203.44684210526611,3210.5782979999994,0,0.0
2022-12-28,16546.2,16705.9,16781.1,16474.2,217960.0,-0.96,16761.5,16962.525,16962.525,27.326804497642385,-232.89999999999782,199.07999999999956,-201.02500000000146,3606.409752,0,0.0
2022-12-29,16636.4,16546.2,16659.1,16496.6,181470.0,0.55,16781.010000000002,16946.995238095238,16946.995238095238,35.049233453820335,-200.79999999999927,215.97999999999956,-165.98523809523613,3019.0075080000006,0,0.0
2022-12-30,16607.2,16636.4,16644.4,16360.0,192760.0,-0.18,16751.45,16931.55,16931.55,49.344875994384715,-224.59999999999854,248.87999999999957,-180.09999999999854,3201.203872,0,0.0
2022-12-31,16537.4,16607.2,16635.9,16487.3,130440.0,-0.42,16722.010000000002,16914.41304347826,16914.41304347826,42.655799987744444,-380.6999999999971,251.2600000000006,-192.40304347825804,2157.138456,0,0.0
2023-01-01,16618.4,16537.5,16621.9,16499.7,107840.0,0.49,16701.79,16902.079166666666,16902.079166666666,46.34146341463424,-87.69999999999709,204.92000000000044,-200.28916666666555,1792.1282560000002,0,0.0
2023-01-02,16674.3,16618.4,16766.9,16551.0,136030.0,0.34,16691.309999999998,16892.968,16892.968,58.1297976273552,128.09999999999854,186.72000000000116,-201.65800000000309,2268.205029,0,0.0
2023-01-03,16674.2,16673.1,16773.2,16607.2,178730.0,0.0,16675.010000000002,16884.553846153845,16884.553846153845,38.23589954713879,37.79999999999927,187.42000000000115,-209.54384615384333,2980.179766,0,0.0
2023-01-04,16852.1,16674.2,16976.5,16656.5,247390.0,1.07,16677.04,16883.35185185185,16883.35185185185,50.94112192860452,244.89999999999782,194.54000000000087,-206.3118518518495,4169.041018999999,0,0.0
2023-01-05,16829.8,16852.2,16877.9,16772.3,178960.0,-0.13,16668.21,16881.439285714285,16881.439285714285,50.42217327459621,292.3999999999978,185.94000000000088,-213.22928571428565,3011.861008,0,0.0
2023-01-06,16950.9,16829.8,17012.3,16707.6,233470.0,0.72,16692.69,16883.834482758622,16883.834482758622,57.346903865891356,332.5,222.44000000000088,-191.14448275862378,3957.5266230000007,0,0.0
2023-01-07,16943.6,16950.9,16979.6,16909.7,110480.0,-0.04,16732.43,16885.826666666668,16885.826666666668,54.756795422031374,269.2999999999993,193.24000000000015,-153.39666666666744,1871.9289279999998,0,0.0
2023-01-08,17119.0,16943.6,17119.0,16913.8,144840.0,1.04,16780.69,16893.348387096772,16893.348387096772,61.145606954362044,444.7999999999993,201.0800000000003,-112.65838709677337,2479.51596,0,0.0
2023-01-09,17180.1,17119.0,17390.8,17107.1,301240.0,0.36,16837.980000000003,16902.309375,16902.309375,60.37048765041168,328.0,193.82000000000045,-64.32937499999753,5175.333324,0,0.0
2023-01-10,17439.1,17180.1,17491.0,17151.7,247140.0,1.51,16928.15,16918.575757575756,16918.575757575756,77.97282857579002,609.2999999999993,240.55999999999986,9.574242424245313,4309.899174,0,0.0
2023-01-11,17942.3,17440.5,17989.8,17323.9,291530.0,2.89,17060.54,16948.685294117648,16948.685294117648,92.21651043241604,991.3999999999978,312.7999999999993,111.8547058823533,5230.718719,0,0.0
2023-01-12,18851.3,17941.0,19055.3,17915.5,522010.0,5.07,17278.239999999998,17003.045714285712,17003.045714285712,94.79432107753911,1907.7000000000007,526.7799999999995,275.1942857142858,9840.567113,0,0.0
2023-01-13,19927.0,18850.8,19981.6,18723.8,426670.0,5.71,17603.519999999997,17084.266666666666,17084.266666666666,97.17233147663977,2808.0,737.2999999999993,519.2533333333304,8502.25309,0,0.0
2023-01-14,20958.2,19926.9,21185.6,19898.6,458210.0,5.17,18014.129999999997,17188.967567567568,17188.967567567568,99.33708316593008,3778.100000000002,937.9599999999991,825.1624324324293,9603.256822,0,0.0
2023-01-15,20879.8,20956.0,21032.2,20585.7,205800.0,-0.37,18419.129999999997,17286.094736842104,17286.094736842104,97.5857602286939,3440.7000000000007,959.3999999999993,1133.0352631578935,4297.06284,0,0.0
2023-01-16,21184.2,20880.1,21416.8,20698.9,337460.0,1.46,18842.46,17386.046153846157,17386.046153846157,97.71270180487078,3241.9000000000015,969.7999999999993,1456.4138461538423,7148.820132,0,0.0
2023-01-17,21137.1,21184.4,21506.4,20926.2,310040.0,-0.22,19261.81,17479.822500000002,17479.822500000002,96.75053948167846,2285.7999999999993,857.8799999999995,1781.9874999999993,6553.346484,0,0.0
2023-01-18,20670.6,21137.1,21584.1,20448.3,388670.0,-2.21,19616.97,17557.646341463416,17557.646341463416,87.71954086571697,743.5999999999985,833.4799999999996,2059.323658536585,8034.042101999999,0,0.0
2023-01-19,21081.2,20670.6,21169.4,20669.7,275760.0,1.99,20007.079999999998,17641.540476190476,17641.540476190476,89.00366972477055,123.0,676.0199999999998,2365.5395238095225,5813.351712,0,0.0
2023-01-20,22677.2,21074.9,22718.5,20879.3,373740.0,7.57,20530.89,17758.648837209304,17758.648837209304,91.34572340394799,1797.4000000000015,954.5599999999998,2772.241162790695,8475.376728,0,0.0
2023-01-21,22775.7,22677.5,23304.5,22461.1,382690.0,0.43,21014.23,17872.672727272726,17872.672727272726,91.56226393580475,1591.5,979.6600000000005,3141.557272727274,8716.032633,0,0.0
2023-01-22,22707.8,22775.7,23068.7,22323.0,280640.0,-0.3,21399.88,17980.12,17980.12,90.44813710447842,1570.7000000000007,1012.7600000000006,3419.760000000002,6372.716992,0,0.0
2023-01-23,22915.5,22709.0,23161.8,22527.9,327850.0,0.91,21698.730000000003,18087.410869565218,18087.410869565218,90.64661526250136,2244.9000000000015,912.3800000000003,3611.3191304347856,7512.846675,0,0.0
2023-01-24,22632.5,22916.3,23156.1,22517.1,334170.0,-1.23,21866.16,18184.11489361702,18184.11489361702,86.68069838399813,1551.2999999999993,940.2400000000001,3682.0451063829787,7563.102525,0,0.0
2023-01-25,23055.1,22632.5,23779.0,22366.3,388180.0,1.87,22083.690000000002,18285.59375,18285.59375,86.52730546109217,377.8999999999978,854.9400000000002,3798.0962500000023,8949.528718,0,0.0
2023-01-26,23016.0,23055.2,23259.5,22869.0,320970.0,-0.17,22266.870000000003,18382.132653061224,18382.132653061224,83.97702612299506,240.29999999999927,764.3599999999999,3884.7373469387785,7387.44552,0,0.0
2023-01-27,23074.6,23016.0,23480.3,22602.9,310360.0,0.25,22460.62,18475.982,18475.982,80.78879411534544,366.7999999999993,790.6999999999992,3984.637999999999,7161.432856,0,0.0
2023-01-28,23027.9,23074.6,23182.3,22889.8,156960.0,-0.2,22696.35,18594.026,18565.235294117647,75.0745075234426,112.40000000000146,722.4199999999997,4102.323999999997,3614.459184,0,0.0
2023-01-29,23753.1,23023.5,23952.9,22973.3,320860.0,3.15,22963.54,18726.543999999998,18665.00192307692,80.09384360795157,1120.5999999999985,790.5400000000002,4236.996000000003,7621.419666,0,0.0
2023-01-30,22832.2,23746.0,23794.0,22560.0,339620.0,-3.88,22979.04,18841.322,18743.62830188679,65.28643514395965,-222.89999999999782,754.8,4137.718000000001,7754.271764,0,0.0
2023-01-31,23125.1,22832.2,23262.9,22724.9,289380.0,1.28,23013.980000000003,18959.616,18824.766666666666,67.63599588375149,109.09999999999854,784.3,4054.3640000000014,6691.941438,0,0.0
2023-02-01,23725.6,23124.7,23784.5,22809.6,333180.0,2.6,23115.76,19078.556,18913.872727272726,76.47221933381863,651.0,803.8000000000008,4037.203999999998,7904.895407999999,0,0.0
2023-02-02,23427.6,23726.2,24207.2,23398.1,382860.0,-1.26,23166.969999999998,19191.18,18994.475000000002,70.73670814479641,399.6999999999971,907.1200000000011,3975.7899999999972,8969.490936,0,0.0
2023-02-03,23431.2,23429.1,23694.1,23233.8,349360.0,0.02,23246.84,19312.682,19072.312280701753,59.27383646561057,-321.8999999999978,803.2600000000006,3934.1579999999994,8185.924032,0,0.0
2023-02-04,23323.8,23431.2,23571.8,23269.8,170270.0,-0.46,23273.71,19446.566,19145.61379310345,56.72663901229719,491.59999999999854,616.8600000000006,3827.1440000000002,3971.343426,0,0.0
2023-02-05,22936.0,23326.9,23423.4,22766.5,217260.0,-1.66,23265.71,19569.744,19209.857627118647,52.59672280382341,-189.09999999999854,640.6400000000009,3695.9660000000003,4983.07536,0,0.0
2023-02-06,22761.8,22936.0,23130.6,22633.7,278580.0,-0.76,23234.43,19690.158,19269.056666666664,48.23758743263386,-963.7999999999993,545.0400000000002,3544.272000000001,6340.982244,0,0.0
2023-02-07,23251.7,22761.8,23338.8,22748.2,318980.0,2.15,23256.809999999998,19826.365999999998,19334.345901639346,56.77847352979816,-175.89999999999782,501.3399999999994,3430.4439999999995,7416.827266,0,0.0
2023-02-08,22964.6,23251.7,23425.1,22691.7,289120.0,-1.23,23177.96,19947.602,19392.898387096775,48.97899320833051,-466.6000000000022,555.9599999999991,3230.358,6639.525152,0,0.0
2023-02-09,21792.5,22964.6,23003.6,21744.6,425440.0,-5.1,23073.989999999998,20046.816,19430.9873015873,39.00699024241225,-1531.2999999999993,747.3599999999991,3027.173999999999,9271.4012,0,0.0
2023-02-10,21635.0,21792.5,21933.6,21491.7,352790.0,-0.72,22924.98,20143.104,19465.425,37.291217910236945,-1301.0,704.3599999999984,2781.876,7632.61165,0,0.0
2023-02-11,21859.8,21627.4,21902.9,21605.3,182070.0,1.04,22738.4,20244.718,19502.26153846154,40.00239648059704,-902.0,664.4999999999993,2493.6820000000007,3980.013786,0,0.0
2023-02-12,21786.8,21859.9,22080.7,21653.1,211650.0,-0.33,22574.32,20343.71,19536.87575757576,31.05574503343162,-1464.9000000000015,631.9,2230.6100000000006,4611.17622,0,0.0
2023-02-13,21772.6,21782.7,21887.5,21418.7,312040.0,-0.07,22408.46,20442.526,19570.2447761194,37.63016577165536,-1192.0,578.9800000000002,1965.9339999999975,6793.922104,0,0.0
2023-02-14,22198.5,21776.9,22308.6,21556.2,378390.0,1.96,22295.93,20548.134000000002,19608.895588235293,39.5086050724638,406.0,477.65999999999985,1747.7959999999985,8399.690415,0,0.0
2023-02-15,24327.9,22198.5,24330.9,22050.8,401530.0,9.59,22435.120000000003,20700.57,19677.28695652174,55.06568655486217,2692.9000000000015,845.3000000000008,1734.550000000003,9768.381687,0,0.0
2023-02-16,23539.6,24328.1,25233.8,23525.9,484500.0,-3.24,22512.9,20840.438000000002,19732.462857142855,50.870213823968164,1679.7999999999993,1127.36,1672.4619999999995,11404.9362,0,0.0
2023-02-17,24573.5,23538.2,24984.7,23373.0,523850.0,4.39,22645.079999999998,20999.18,19800.646478873237,57.650525751791555,2786.7000000000007,1364.1799999999996,1645.8999999999978,12872.827975,0,0.0
2023-02-18,24631.4,24573.5,24838.9,24457.0,223770.0,0.24,22811.760000000002,21159.664,19867.74027777778,58.81607335490831,2858.800000000003,1346.8,1652.0960000000014,5511.768378,0,0.0
2023-02-19,24302.9,24631.3,25175.2,24273.7,312640.0,-1.33,23062.8,21314.974,19928.49589041096,59.29017086465399,2104.4000000000015,1376.6200000000003,1747.826000000001,7598.058656,0,0.0
2023-02-20,24839.5,24302.8,25085.4,23868.6,363020.0,2.21,23383.25,21479.396,19994.86081081081,63.45817517586246,511.59999999999854,1163.9600000000005,1903.8539999999994,9017.23529,0,0.0
2023-02-21,24450.7,24839.5,25236.8,24160.8,395970.0,-1.57,23642.340000000004,21634.924,20054.271999999997,57.869519558939345,911.1000000000022,1037.580000000001,2007.4160000000047,9681.743679,0,0.0
2023-02-22,24186.6,24450.7,24474.3,23593.4,400240.0,-1.08,23882.32,21785.172000000002,20108.644736842107,58.04476629361421,-386.90000000000146,891.4200000000004,2097.1479999999974,9680.444784,0,0.0
2023-02-23,23936.3,24186.6,24590.4,23637.9,417460.0,-1.03,24098.690000000002,21926.856,20158.354545454546,66.06275849667324,-695.1000000000022,1005.5400000000002,2171.8340000000026,9992.447798,0,0.0
2023-02-24,23191.5,23936.4,24123.4,22970.3,367990.0,-3.11,24197.99,22054.09,20197.241025641026,60.718958749397416,-1111.4000000000015,1055.8600000000006,2143.9000000000015,8534.240085,0,0.0
2023-02-25,23166.1,23191.3,23215.3,22777.4,198350.0,-0.11,24081.809999999998,22178.394,20234.82151898734,59.24997521632605,-1673.4000000000015,900.0799999999996,1903.4159999999974,4594.995935,0,0.0
2023-02-26,23558.7,23166.1,23671.8,23066.0,209120.0,1.69,24083.72,22310.695999999996,20276.370000000003,62.003603994201086,-892.0,806.0399999999994,1773.024000000005,4926.595344,0,0.0
2023-02-27,23494.1,23558.7,23876.2,23166.8,297650.0,-0.27,23975.780000000002,22438.197999999997,20316.095061728396,61.58307652971967,-692.5,771.7400000000001,1537.5820000000058,6993.018865,0,0.0
2023-02-28,23130.5,23494.0,23595.0,23033.8,275100.0,-1.55,23825.69,22557.206000000002,20350.41707317073,56.32396048203234,-805.7999999999993,693.4800000000002,1268.4839999999967,6363.20055,0,0.0
2023-03-01,23642.2,23130.6,23914.1,23025.3,328770.0,2.21,23759.62,22681.267999999996,20390.077108433732,44.03853175914173,450.7000000000007,640.6199999999997,1078.3520000000026,7772.846094,0,0.0
2023-03-02,23465.4,23642.2,23780.5,23208.7,249260.0,-0.75,23622.21,22791.73,20426.688095238096,49.27815394194103,299.3000000000029,667.4,830.4799999999996,5848.985604,0,0.0
2023-03-03,22354.4,23465.6,23473.4,22051.9,344630.0,-4.73,23412.58,22861.791999999998,20449.36705882353,28.73080683190527,-1204.2999999999993,830.5400000000002,550.7880000000041,7703.996872000001,0,0.0
2023-03-04,22347.1,22354.7,22403.7,22167.4,123930.0,-0.03,23228.63,22910.194,20471.433720930232,27.891446158610947,-1147.0,735.9199999999997,318.4360000000015,2769.476103,0,0.0
2023-03-05,22428.3,22347.1,22636.7,22213.5,160570.0,0.36,23077.829999999998,22939.595999999998,20493.92643678161,30.944539318532975,-702.2000000000007,708.3199999999997,138.23400000000038,3601.312131,0,0.0
2023-03-06,22410.0,22428.2,22595.4,22320.1,215310.0,-0.08,22999.68,22970.2,20515.7,22.39518236564031,-1232.2000000000007,585.6200000000005,29.479999999999563,4825.0971,0,0.0
2023-03-07,22197.8,22410.1,22535.1,21968.6,304750.0,-0.95,22902.85,22990.471999999998,20534.6,23.331518265110475,-1267.6000000000022,584.5600000000006,-87.62199999999939,6764.77955,0,0.0
2023-03-08,21710.8,22197.8,22274.3,21661.3,316510.0,-2.19,22718.06,23001.946,20547.66888888889,22.162004137807017,-643.6000000000022,422.8600000000006,-283.8859999999986,6871.685308,0,0.0
2023-03-09,20361.8,21710.8,21826.5,20079.6,468760.0,-6.21,22404.829999999998,22995.77,20545.626373626375,17.771165810116344,-1985.2999999999993,724.980000000001,-590.9400000000023,9544.797368,0,0.0
2023-03-10,20156.7,20362.0,20362.6,19591.8,655270.0,-1.01,22107.45,22977.28,20541.39891304348,19.687162891046427,-2271.5999999999985,794.5000000000007,-869.8299999999981,13208.080809,0,0.0
2023-03-11,20467.5,20156.5,20669.5,19796.7,453460.0,1.54,21789.980000000003,22933.086,20540.60430107527,24.499168430601785,-1942.5,914.0,-1143.1059999999961,9281.19255,0,0.0
2023-03-12,21994.8,20465.0,22028.6,20294.2,455690.0,7.46,21642.92,22917.467999999997,20556.074468085106,37.83127655270078,-203.0,1147.5799999999995,-1274.5479999999989,10022.810412,0,0.0
2023-03-13,24114.4,21994.8,24406.2,21859.6,733630.0,9.64,21818.92,22945.6,20593.53052631579,53.65704111591932,2403.600000000002,1534.3,-1126.6800000000003,17691.047272,0,0.0
2023-03-14,24699.7,24121.5,26365.9,23994.6,753060.0,2.43,22054.18,22981.284000000003,20636.303125000002,59.01569645852964,4337.9000000000015,1659.1800000000003,-927.104000000003,18600.356082,0,0.0
2023-03-15,24282.7,24699.6,25108.9,23932.4,614310.0,-1.69,22239.620000000003,23014.288000000004,20673.894845360825,53.720419614540134,4126.0,1740.3200000000004,-774.6680000000015,14917.105437,0,0.0
2023-03-16,25004.1,24283.2,25139.0,24147.9,462580.0,2.97,22499.03,23053.267999999996,20718.080612244896,58.40590002731492,4536.5999999999985,1763.9800000000002,-554.2379999999976,11566.396578,0,0.0
2023-03-17,27391.8,25004.4,27742.2,24900.1,674960.0,9.55,23018.43,23140.784,20785.491919191918,74.15046216392435,5397.0,1985.5200000000011,-122.35399999999936,18488.369328,0,0.0
2023-03-18,26914.5,27391.9,27659.1,26688.7,392470.0,-1.74,23538.8,23217.582,20846.782,70.95291397533765,2800.0999999999985,1670.2800000000002,321.21800000000076,10563.133815,0,0.0
2023-03-19,27958.7,26914.5,28347.3,26844.6,393270.0,3.88,24298.489999999998,23316.197999999997,20917.19702970297,73.31102156429668,3259.0,1496.56,982.2920000000013,10995.317949,0,0.0
2023-03-20,27720.5,27958.9,28457.8,27157.0,503900.0,-0.85,25054.87,23395.545999999995,20983.89607843137,71.97672590029879,3437.7999999999993,1521.4199999999996,1659.3240000000042,13968.35995,0,0.0
2023-03-21,28114.0,27719.8,28437.8,27350.6,438780.0,1.42,25819.519999999997,23501.181999999997,21053.120388349515,74.12136927768809,3109.9000000000015,1540.64,2318.3379999999997,12335.86092,0,0.0
2023-03-22,27261.7,28114.2,28760.3,26668.7,262029.99999999997,-3.03,26346.21,23583.914000000004,21112.81826923077,71.97732149785807,-130.09999999999854,1390.5399999999995,2762.295999999995,7143.383250999999,0,0.0
2023-03-23,28310.7,27262.8,28734.1,27144.6,158460.0,3.85,26765.840000000004,23675.616,21181.36952380952,82.23738107018585,1396.2000000000007,1514.36,3090.224000000002,4486.113522,0,0.0
2023-03-24,27462.2,28306.9,28374.5,27026.5,110360.0,-3.0,27042.090000000004,23756.307999999997,21240.622641509435,78.15850941636282,-496.5,1483.4199999999996,3285.7820000000065,3030.728392,0,0.0
2023-03-25,27475.6,27462.2,27761.9,27176.7,61360.0,0.05,27361.379999999997,23837.195999999996,21298.893457943926,77.64601923516928,-244.90000000000146,1340.3,3524.184000000001,1685.902816,0,0.0
2023-03-26,27973.5,27474.9,28153.7,27429.1,60640.0,1.81,27658.32,23930.19,21360.695370370373,75.67001279486145,-140.5,1267.7800000000002,3728.130000000001,1696.31304,0,0.0
2023-03-27,27129.8,27974.8,28023.3,26611.5,107240.0,-3.02,27632.120000000003,24014.065999999995,21413.622935779815,64.53989623314752,-131.90000000000146,1131.8200000000004,3618.0540000000074,2909.399752,0,0.0
2023-03-28,27262.2,27127.8,27465.0,26665.6,94160.0,0.49,27666.890000000003,24104.074000000004,21466.79181818182,62.92038521655826,-1048.5,973.8000000000008,3562.815999999999,2567.008752,0,0.0
2023-03-29,28350.4,27262.9,28627.4,27249.8,109320.0,3.99,27706.060000000005,24206.048,21528.806306306305,69.2095544830322,888.2000000000007,979.7200000000012,3500.012000000006,3099.265728,0,0.0
2023-03-30,28029.5,28350.3,29160.4,27716.7,122510.0,-1.13,27736.960000000003,24307.346,21586.848214285714,64.84902622899325,553.9000000000015,1151.4200000000012,3429.6140000000014,3433.894045,0,0.0
2023-03-31,28473.7,28029.3,28646.3,27587.5,98440.0,1.58,27772.93,24440.97,21647.793805309735,56.56198066402223,500.2000000000007,1218.2600000000007,3331.959999999999,2802.951028,0,0.0
2023-04-01,28456.1,28473.7,28795.1,28285.6,38090.0,-0.06,27892.370000000003,24577.392000000003,21707.515789473684,59.902363823227105,1326.2999999999993,1037.8000000000006,3314.977999999999,1083.892849,0,0.0
2023-04-02,28198.3,28456.1,28522.8,27871.7,45040.0,-0.91,27881.129999999997,24704.162,21763.95739130435,51.712015548187935,936.0999999999985,1008.1400000000001,3176.967999999997,1270.051432,0,0.0
2023-04-03,27802.1,28194.7,28458.4,27256.9,98000.0,-1.41,27915.120000000003,24824.467999999997,21816.010344827588,50.57018279389568,-548.3000000000029,972.9199999999997,3090.6520000000055,2724.6058,0,0.0
2023-04-04,28164.4,27802.2,28429.1,27668.9,64060.0,1.3,27984.0,24952.304000000004,21870.270085470085,50.353713996968175,134.90000000000146,836.219999999999,3031.6959999999963,1804.211464,0,0.0
2023-04-05,28173.5,28164.4,28744.4,27823.5,77320.0,0.03,28004.0,25071.804000000004,21923.687288135596,57.258167229191855,-300.2000000000007,808.6399999999994,2932.1959999999963,2178.37502,0,0.0
2023-04-06,28036.7,28173.5,28173.5,27734.5,51290.0,-0.49,28094.690000000002,25145.98,21975.057142857142,47.44831439746695,-419.3999999999978,794.5399999999994,2948.7100000000028,1438.002343,0,0.0
2023-04-07,27910.4,28037.6,28102.5,27779.4,30940.0,-0.45,28159.51,25233.396,22024.518333333333,54.82267366790049,-287.8999999999978,728.9399999999994,2926.1139999999978,863.547776,0,0.0
2023-04-08,27941.2,27910.4,28153.1,27863.8,23730.0,0.11,28118.590000000004,25300.75,22073.41652892562,54.99120963938083,139.10000000000218,546.4999999999993,2817.840000000004,663.044676,0,0.0
2023-04-09,28326.6,27941.2,28522.7,27809.2,39350.0,1.38,28148.3,25374.654,22124.67213114754,53.87877056923784,162.1999999999971,537.1599999999999,2773.6460000000006,1114.65171,0,0.0
2023-04-10,29641.0,28326.5,29755.4,28182.9,85730.0,4.64,28265.03,25481.416,22185.780487804877,74.99999999999999,1467.5,667.4799999999996,2783.6139999999978,2541.12293,0,0.0
2023-04-11,30209.6,29641.0,30484.6,29597.8,89380.0,1.92,28440.379999999997,25588.818,22250.488709677422,76.99776499468726,2172.899999999998,757.0399999999994,2851.561999999998,2700.134048,0,0.0
2023-04-12,29886.4,30209.8,30473.0,29679.5,78690.0,-1.07,28609.190000000002,25697.532000000003,22311.576,66.36270666439407,1976.0,851.1199999999997,2911.6579999999994,2351.760816,0,0.0
2023-04-13,30387.4,29892.4,30524.1,29864.5,65870.0,1.68,28867.72,25821.548,22375.66984126984,74.19004042103538,2446.2000000000007,925.1799999999996,3046.1720000000023,2001.618038,0,0.0
2023-04-14,30472.5,30387.4,30964.9,30026.0,98380.0,0.28,29098.53,25952.271999999997,22439.424409448817,72.13706640676916,2145.9000000000015,970.2599999999999,3146.2580000000016,2997.88455,0,0.0
2023-04-15,30299.6,30472.6,30586.5,30208.8,31710.0,-0.57,29311.140000000003,26094.433999999997,22500.83203125,69.73811002376927,658.5999999999985,731.3,3216.7060000000056,960.800316,0,0.0
2023-04-16,30310.3,30299.2,30545.3,30134.6,34480.0,0.04,29538.5,26237.318000000003,22561.370542635657,73.87627747128518,100.70000000000073,636.0800000000003,3301.181999999997,1045.099144,0,0.0
2023-04-17,29434.9,30310.8,30312.2,29274.0,71900.0,-2.89,29690.95,26354.842,22614.243846153848,66.65442676458593,-451.5,685.0200000000004,3336.108,2116.36931,0,0.0
2023-04-18,30382.2,29434.1,30470.1,29149.2,76580.0,3.22,29935.05,26492.604,22673.541221374046,70.20958629487885,-5.200000000000728,817.2800000000003,3442.446,2326.668876,0,0.0
2023-04-19,28813.7,30382.2,30408.4,28641.1,111270.0,-5.16,29983.76,26606.268000000004,22720.057575757575,54.54274523160765,-1658.7999999999993,982.9600000000006,3377.4919999999947,3206.100399,0,0.0
2023-04-20,28240.5,28813.7,29082.1,28032.4,95450.0,-1.99,29843.71,26698.234000000004,22761.564661654134,51.36178970438872,-2059.0999999999985,1117.36,3145.475999999995,2695.555725,0,0.0
2023-04-21,27264.8,28240.5,28353.4,27171.1,98720.0,-3.46,29549.23,26774.221999999998,22795.170895522388,46.12587311874413,-3045.5,1271.6800000000003,2775.0080000000016,2691.581056,0,0.0
2023-04-22,27813.9,27264.8,27872.0,27165.7,44300.0,2.01,29341.98,26883.412,22832.346666666665,49.280831591435515,-1621.0,1205.3,2458.5679999999993,1232.15577,0,0.0
2023-04-23,27591.4,27813.8,27815.0,27388.5,41770.0,-0.8,29062.380000000005,26988.298,22867.339705882354,45.76868179934621,-2790.7999999999993,1026.4200000000005,2074.082000000006,1152.492778,0,0.0
2023-04-24,27509.3,27591.4,27978.8,27054.3,66740.0,-0.3,28766.060000000005,27089.918,22901.222627737225,35.703459283999294,-1304.4000000000015,857.8599999999999,1676.1420000000035,1835.970682,0,0.0
2023-04-25,28298.8,27510.1,28375.6,27201.1,65310.0,2.87,28565.98,27207.694,22940.335507246375,37.553737526380246,58.29999999999927,882.8200000000004,1358.286,1848.194628,0,0.0
2023-04-26,28424.6,28298.8,29995.7,27307.8,164310.0,0.44,28377.409999999996,27332.23,22979.790647482012,40.22704177140716,1159.7999999999993,1183.94,1045.1799999999967,4670.446026,0,0.0
2023-04-27,29475.9,28424.5,29859.8,28392.4,121630.0,3.7,28381.51,27487.532000000003,23026.191428571427,44.32377227833756,1662.0,1336.1599999999999,893.9779999999955,3585.153717,0,0.0
2023-04-28,29321.8,29475.9,29587.2,28927.8,69880.0,-0.52,28275.47,27666.732000000004,23070.841134751772,42.89524703325472,1730.3999999999978,1382.7400000000002,608.7379999999976,2049.007384,0,0.0
2023-04-29,29234.1,29318.4,29425.5,29058.5,25720.0,-0.3,28317.51,27848.28,23114.244366197185,43.35134595464814,1724.7999999999993,1271.2400000000002,469.22999999999956,751.901052,0,0.0
2023-04-30,29252.1,29235.1,29941.3,29095.0,47620.0,0.06,28418.670000000002,28023.972,23157.16643356643,43.402907658163144,953.2999999999993,1205.6,394.6980000000003,1392.985002,0,0.0
2023-05-01,28077.6,29252.1,29329.6,27685.9,84360.0,-4.02,28499.95,28145.627999999997,23191.33611111111,41.84246270719891,-347.0,996.7599999999991,354.32200000000375,2368.626336,0,0.0
2023-05-02,28669.1,28079.0,28877.4,27913.2,65330.0,2.11,28585.47,28236.722,23229.11379310345,39.24405098260816,-806.8000000000029,896.1199999999997,348.7479999999996,1872.952303,0,0.0
2023-05-03,29023.6,28669.1,29244.7,28164.4,81220.0,1.24,28728.689999999995,28323.199999999997,23268.80205479452,51.55492999481441,-298.2000000000007,980.2999999999993,405.48999999999796,2357.296792,0,0.0
2023-05-04,28842.1,29023.6,29352.7,28687.4,53800.0,-0.63,28861.97,28414.388,23306.715646258504,54.73119632577305,-392.0,1039.9599999999991,447.58200000000215,1551.70498,0,0.0
2023-05-05,29513.2,28842.2,29653.9,28825.3,74520.0,2.33,28983.409999999996,28504.57,23348.65135135135,68.57199497786293,261.1000000000022,1036.4199999999996,478.8399999999965,2199.323664,0,0.0
